siren,date_cloture_exercice,ca,resultat_net,type_bilan,annee_cloture_exercice
306138900,2020-12-31,1864799.0,426047.0,C,2020
306138900,2019-12-31,12344113000.0,547872000.0,K,2019
306215526,2021-12-31,212429628.0,29995304.0,C,2021
306215526,2020-12-31,178784413.0,18612623.0,C,2020
306215526,2019-12-31,180437465.0,18646536.0,C,2019
306289307,2022-12-31,204122297.0,-2397464.0,C,2022
306289307,2021-12-31,205587834.0,764353.0,C,2021
306289307,2020-12-31,182271838.0,-5702865.0,C,2020
306289307,2019-12-31,198722111.0,-8608976.0,C,2019
306348632,2022-12-31,48201256.0,-1672088.0,C,2022
306348632,2021-12-31,45472859.0,-4548608.0,C,2021
306348632,2020-12-31,52202307.0,-18259468.0,C,2020
306348632,2019-12-31,75645300.0,2051459.0,C,2019
306844622,2023-06-30,456522610.0,-10644245.0,C,2022
306844622,2021-09-30,499272324.0,17404352.0,C,2021
306844622,2020-09-30,470824606.0,888733.0,C,2020
306878315,2022-12-31,111010320.0,6671003.0,C,2022
306878315,2021-12-31,100063427.0,6273163.0,C,2021
306878315,2020-12-31,102329189.0,12039595.0,C,2020
306878315,2019-12-31,91581580.0,1780242.0,C,2019
306916099,2022-12-31,418209916.0,5722327.0,C,2022
306916099,2021-12-31,349641732.0,2995484.0,C,2021
306916099,2020-12-31,281118987.0,-37952127.0,C,2020
306916099,2019-12-31,368876098.0,5340400.0,C,2019
306917535,2022-12-31,790117000.0,27118000.0,K,2022
306917535,2021-12-31,673076000.0,13923000.0,K,2021
306917535,2020-12-31,673076000.0,13923000.0,K,2020
306917535,2019-12-31,12152145.0,12461360.0,C,2019
306954736,2022-12-31,71679961.0,9325770.0,C,2022
306954736,2021-12-31,53707614.0,4614266.0,C,2021
306954736,2020-12-31,46193772.0,3310157.0,C,2020
306954736,2019-12-31,54067064.0,4410263.0,C,2019
307166934,2022-12-31,843510194.0,51771408.0,C,2022
307166934,2021-12-31,873493562.0,40836640.0,C,2021
307166934,2020-12-31,764848822.0,18216476.0,C,2020
307166934,2019-12-31,1011464589.0,29489849.0,C,2019
307191015,2022-12-31,136346285.0,3985512.0,C,2022
307191015,2021-12-31,128673403.0,2104498.0,C,2021
307191015,2020-12-31,134477271.0,724812.0,C,2020
307191015,2019-12-31,169860093.0,4539749.0,C,2019
307309898,2022-08-31,219864546.0,15833913.0,K,2022
307309898,2021-08-31,202309619.0,0.0,K,2021
307309898,2020-08-31,172868683.0,7475182.0,K,2020
307309898,2019-08-31,207111678.0,10825852.0,K,2019
307322214,2020-12-31,188278037.0,17576304.0,C,2020
307322214,2019-12-31,185141413.0,5716095.0,C,2019
307378489,2022-12-31,169208000.0,17076000.0,C,2022
307378489,2021-12-31,156335000.0,13759000.0,C,2021
307378489,2020-12-31,155429000.0,2717000.0,C,2020
307378489,2019-12-31,145510.0,-1355.0,C,2019
307509810,2022-12-31,16472932.0,165567.0,C,2022
307509810,2021-12-31,0.0,827038.0,C,2021
307509810,2019-12-31,33948384.0,844120.0,C,2019
308077635,2022-12-31,435694041.0,5656093.0,C,2022
308077635,2021-12-31,430251473.0,9191567.0,C,2021
308077635,2020-12-31,396919265.0,-772632.0,C,2020
308077635,2019-12-31,424117442.0,8460530.0,C,2019
308148691,2021-12-31,103587722.0,1934034.0,C,2021
308148691,2020-12-31,87297755.0,-1343943.0,C,2020
308148691,2019-12-31,106523203.0,1513352.0,C,2019
308173848,2022-09-30,6126173.0,345852.0,C,2022
308173848,2021-09-30,4566480.0,262902.0,C,2021
308173848,2020-09-30,4228105.0,159919.0,C,2020
308173848,2019-09-30,4488002.0,16178.0,C,2019
308197185,2022-12-31,2040000000.0,516000000.0,C,2022
308197185,2021-12-31,1635000000.0,96000000.0,C,2021
308197185,2020-12-31,1568400000.0,222000000.0,C,2020
308199140,2022-12-31,14287199.0,227684.0,C,2022
308199140,2021-12-31,14540867.0,-138283.0,C,2021
308199140,2020-12-31,16314669.0,-286306.0,C,2020
308199140,2019-12-31,19272988.0,-598730.0,C,2019
308250570,2022-12-31,230513408.0,6522134.0,C,2022
308250570,2021-12-31,182567069.0,3595963.0,C,2021
308250570,2020-12-31,143900004.0,1285617.0,C,2020
308250570,2019-12-31,141155054.0,3516396.0,C,2019
308449024,2023-08-31,89588.0,9263633.0,C,2023
308449024,2020-08-31,6730234.0,-314566756.0,C,2020
308449024,2019-08-31,20177579.0,-2277464.0,C,2019
308491521,2022-12-31,753275000.0,-41116000.0,K,2022
308491521,2021-12-31,732071000.0,0.0,K,2021
308491521,2020-12-31,712295000.0,17714000.0,K,2020
308491521,2019-12-31,463523000.0,-15940000.0,C,2019
308528827,2022-12-31,141594880.0,9069865.0,C,2022
308528827,2021-12-31,139663608.0,11784966.0,C,2021
308528827,2020-12-31,108402594.0,5089502.0,C,2020
308528827,2019-12-31,118529950.0,4677524.0,C,2019
308884998,2022-12-31,197985057.0,-40865474.0,C,2022
308884998,2021-12-31,182735661.0,-6063406.0,C,2021
308884998,2020-12-31,194681077.0,-23723020.0,C,2020
308884998,2019-12-31,253205006.0,12253894.0,C,2019
308973239,2022-12-31,84405686.0,-102255.0,C,2022
308973239,2021-12-31,59768304.0,-445225.0,C,2021
308973239,2020-12-31,41646485.0,-3292525.0,C,2020
308973239,2019-12-31,68746256.0,1104128.0,C,2019
309065084,2022-12-31,174854323.0,6358977.0,C,2022
309065084,2021-12-31,159964190.0,7453511.0,C,2021
309065084,2020-12-31,139945129.0,4094980.0,C,2020
309065084,2019-12-31,148128153.0,6311110.0,C,2019
309065910,2022-03-31,38612620.0,46228.0,C,2021
309065910,2021-03-31,34631688.0,709176.0,C,2020
309065910,2020-03-31,38847075.0,848983.0,C,2019
309065910,2019-03-31,40728057.0,-1571422.0,C,2018
309073625,2022-12-31,113279081.0,-136245.0,C,2022
309073625,2021-12-31,100711629.0,2354120.0,C,2021
309073625,2020-12-31,84212218.0,-5583500.0,C,2020
309073625,2019-12-31,93599433.0,-201300.0,C,2019
309103877,2022-12-31,115073412.0,563891.0,C,2022
309103877,2021-12-31,113051902.0,4182090.0,C,2021
309103877,2020-12-31,115294442.0,3095689.0,C,2020
309103877,2019-12-31,127160513.0,5960080.0,C,2019
309122810,2022-12-31,207767030.0,-3181713.0,C,2022
309122810,2021-12-31,195225849.0,1262425.0,C,2021
309122810,2020-12-31,166137830.0,-1330255.0,C,2020
309122810,2019-12-31,145315100.0,143344.0,C,2019
309246247,2023-03-31,4651626.0,38912.0,C,2022
309246247,2022-03-31,5154260.0,350503.0,C,2021
309246247,2021-03-31,3434173.0,187443.0,C,2020
309246247,2020-03-31,3021292.0,89194.0,C,2019
309246247,2019-03-31,2962156.0,120750.0,C,2018
309304616,2020-12-31,2405533814.0,126176983.0,C,2020
309304616,2019-12-31,2561728404.0,146527087.0,C,2019
309383065,2022-12-31,16664796.0,-418652.0,C,2022
309383065,2021-12-31,18104516.0,-8296.0,C,2021
309383065,2020-12-31,19276196.0,321749.0,C,2020
309383065,2019-12-31,19531572.0,-147207.0,C,2019
309528115,2022-12-31,138866282.0,-7384474.0,C,2022
309528115,2021-12-31,123036415.0,-5848652.0,C,2021
309528115,2020-12-31,121207939.0,-5424691.0,C,2020
309528115,2019-12-31,136371427.0,-2082626.0,C,2019
309540433,2022-12-31,251781232.0,10615123.0,C,2022
309540433,2021-12-31,213470060.0,8836364.0,C,2021
309540433,2020-12-31,176027131.0,3874757.0,C,2020
309540433,2019-12-31,183249765.0,2952912.0,C,2019
309540664,2022-12-31,66984389.0,-500558.0,C,2022
309540664,2021-12-31,56373381.0,1170149.0,C,2021
309540664,2020-12-31,52669926.0,1260615.0,C,2020
309540664,2019-12-31,52373995.0,-1272548.0,C,2019
309543288,2022-12-31,19559180.0,250994.0,C,2022
309543288,2021-12-31,16787538.0,102866.0,C,2021
309543288,2020-12-31,15094370.0,447704.0,C,2020
309543288,2019-12-31,15441969.0,546498.0,C,2019
309674414,2023-09-30,35735660.0,3003466.0,C,2023
309674414,2022-09-30,34299227.0,3974343.0,C,2022
309674414,2021-09-30,37374918.0,4265162.0,C,2021
309674414,2020-09-30,34552161.0,3046123.0,C,2020
309674414,2019-09-30,31139316.0,1751160.0,C,2019
309812840,2022-09-30,39594707.0,1963466.0,C,2022
309812840,2021-09-30,42051023.0,3077938.0,C,2021
309812840,2020-09-30,34327220.0,2119903.0,C,2020
309812840,2019-09-30,34183352.0,849977.0,C,2019
309892230,2022-09-30,2270010.0,4123234.0,C,2022
309892230,2021-09-30,1248591.0,2608622.0,C,2021
309892230,2020-09-30,1682666.0,4173732.0,C,2020
309892230,2019-09-30,2443817.0,4473218.0,C,2019
309954006,2021-11-30,260443500.0,36345986.0,C,2021
309954006,2020-11-30,252893631.0,9798948.0,C,2020
309954006,2019-11-30,328064423.0,33457912.0,C,2019
309979631,2022-12-31,108475654.0,3771268.0,C,2022
309979631,2021-12-31,119782452.0,3735754.0,C,2021
309979631,2020-12-31,121147317.0,3302548.0,C,2020
309979631,2019-12-31,165265781.0,4443886.0,C,2019
310232160,2022-12-31,39630149.0,1028462.0,C,2022
310232160,2021-12-31,33319372.0,640959.0,C,2021
310232160,2020-12-31,28396234.0,145721.0,C,2020
310232160,2019-12-31,37223791.0,468673.0,K,2019
310327895,2022-12-31,181745474.0,7829812.0,C,2022
310327895,2021-12-31,172399817.0,7822453.0,C,2021
310327895,2020-12-31,156140643.0,6324865.0,C,2020
310327895,2019-12-31,147034221.0,6393703.0,C,2019
310391503,2023-02-28,251666106.0,5689995.0,C,2022
310391503,2022-02-28,208309820.0,-2840924.0,C,2021
310391503,2021-02-28,197691846.0,-1503246.0,C,2020
310391503,2020-02-29,217071578.0,1942517.0,C,2019
310391503,2019-02-28,221961876.0,3852050.0,C,2018
310505748,2022-12-31,288848180.0,5053460.0,C,2022
310505748,2021-12-31,256231619.0,3287862.0,C,2021
310505748,2020-12-31,170147346.0,2703328.0,C,2020
310505748,2019-12-31,158181074.0,5569142.0,C,2019
310727961,2022-12-31,19716033.0,-1296156.0,C,2022
310727961,2021-12-31,23267422.0,508652.0,C,2021
310727961,2020-12-31,23459395.0,563068.0,C,2020
310727961,2019-12-31,24028554.0,512943.0,C,2019
310818000,2022-12-31,352085818.0,15978330.0,C,2022
310818000,2021-12-31,294349611.0,14756887.0,C,2021
310818000,2020-12-31,243419869.0,7043718.0,C,2020
310818000,2019-12-31,253811609.0,4944817.0,C,2019
310850342,2022-12-31,225210252.0,8325152.0,C,2022
310850342,2021-12-31,278914655.0,5430241.0,C,2021
310850342,2020-12-31,193509809.0,-7823455.0,C,2020
310850342,2019-12-31,236860222.0,-10094720.0,C,2019
310863014,2022-12-31,36490759.0,1110858.0,C,2022
310863014,2021-12-31,34958901.0,1226419.0,C,2021
310863014,2020-12-31,31508348.0,-1965895.0,C,2020
310863014,2019-12-31,41558559.0,-17999951.0,C,2019
310863592,2021-12-31,157235000.0,17846000.0,K,2021
310863592,2020-12-31,151821000.0,13804000.0,K,2020
310863592,2019-12-31,114433000.0,166550000.0,K,2019
310863915,2022-12-31,25280559.0,-234911.0,C,2022
310863915,2021-12-31,22530294.0,2303009.0,C,2021
310863915,2020-12-31,21478041.0,1355755.0,C,2020
310863915,2019-12-31,26665950.0,3256622.0,C,2019
310895172,2020-12-31,156049790.0,13030759.0,C,2020
310895172,2019-12-31,150336000.0,13619000.0,K,2019
310923008,2023-08-31,245011211.0,-4337583.0,C,2023
310923008,2022-08-31,232869706.0,1049402.0,C,2022
310923008,2021-08-31,227387343.0,-67766.0,C,2021
310923008,2020-08-31,201088763.0,-232945.0,C,2020
310923008,2019-08-31,211183755.0,-1519566.0,C,2019
310967302,2022-12-31,72764318.0,10527716.0,C,2022
310967302,2021-12-31,69704470.0,1400743229.0,C,2021
310967302,2020-12-31,72029961.0,6690457.0,C,2020
310967302,2019-12-31,78398307.0,4726354.0,C,2019
310996178,2022-12-31,245316639.0,10565766.0,C,2022
310996178,2021-12-31,220451084.0,6546220.0,C,2021
310996178,2020-12-31,186958437.0,1458282.0,C,2020
310996178,2019-12-31,187908432.0,4794201.0,C,2019
311043194,2022-12-31,721517137.0,-21773134.0,C,2022
311043194,2021-12-31,758049678.0,33124766.0,C,2021
311043194,2020-12-31,788844012.0,34344639.0,C,2020
311043194,2019-12-31,702220717.0,12679450.0,C,2019
311098487,2023-09-30,116239266.0,3389646.0,C,2023
311098487,2022-09-30,108775387.0,2926462.0,C,2022
311098487,2021-09-30,91940452.0,1631609.0,C,2021
311098487,2020-09-30,83739005.0,1373003.0,C,2020
311098487,2019-09-30,95262005.0,1220342.0,C,2019
311460596,2022-12-31,52425463.0,976017.0,C,2022
311460596,2021-12-31,40090064.0,548852.0,C,2021
311460596,2020-12-31,37796517.0,814275.0,C,2020
311460596,2019-12-31,43194002.0,787198.0,C,2019
311567416,2022-12-31,68039714.0,139010.0,C,2022
311567416,2021-12-31,61155047.0,-13151.0,C,2021
311567416,2019-12-31,63724341.0,217007.0,C,2019
311764187,2022-09-30,4350507.0,87189.0,C,2022
311764187,2021-09-30,4295301.0,29845.0,C,2021
311764187,2020-09-30,3536974.0,78252.0,C,2020
311764187,2019-09-30,3422311.0,-105464.0,C,2019
311799456,2022-12-31,1822952952.0,45459302.0,C,2022
311799456,2021-12-31,1628316624.0,28367300.0,C,2021
311799456,2020-12-31,1332727063.0,14015340.0,C,2020
311799456,2019-12-31,1400473837.0,14123130.0,C,2019
311821268,2022-12-31,96881822.0,-1700222.0,C,2022
311821268,2021-12-31,89534525.0,605920.0,C,2021
311821268,2020-12-31,85168772.0,-4573.0,C,2020
311821268,2019-12-31,83437666.0,1039300.0,C,2019
311866206,2020-03-31,93497575.0,3454483.0,C,2019
311866206,2019-03-31,78389652.0,275494.0,C,2018
311889877,2022-12-31,135188866.0,2417357.0,C,2022
311889877,2021-12-31,122296060.0,3297217.0,C,2021
311889877,2020-12-31,116203536.0,1035869.0,C,2020
311889877,2019-12-31,134832324.0,1775504.0,C,2019
311999833,2022-12-31,117140213.0,12332901.0,C,2022
311999833,2021-12-31,120390365.0,-1232298.0,C,2021
311999833,2020-12-31,133610652.0,18621857.0,C,2020
311999833,2019-12-31,128526883.0,-14703719.0,C,2019
312147770,2021-09-30,60597990.0,-17705192.0,C,2021
312147770,2020-09-30,104939404.0,-19604499.0,C,2020
312147770,2019-09-30,156255198.0,-1810148.0,C,2019
312212301,2022-12-31,3224551886.0,106758532.0,C,2022
312212301,2021-12-31,4314189803.0,74070908.0,C,2021
312212301,2020-12-31,4879013289.0,-115072012.0,C,2020
312212301,2019-12-31,5347156646.0,-77699037.0,C,2019
312347362,2022-12-31,205081685.0,51517911.0,C,2022
312347362,2020-12-31,179779148.0,14947112.0,C,2020
312347362,2019-12-31,306285616.0,12373970.0,C,2019
312379076,2022-12-31,573067022.0,43258547.0,C,2022
312379076,2021-12-31,547194896.0,137502153.0,C,2021
312379076,2020-12-31,477861333.0,67697362.0,C,2020
312379076,2019-12-31,516021970.0,68532263.0,C,2019
312478266,2021-09-30,46735436.0,-78122.0,C,2021
312478266,2020-09-30,42222176.0,-6058346.0,C,2020
312478266,2019-09-30,51249360.0,319333.0,C,2019
312668601,2022-12-31,185701951.0,2579724.0,C,2022
312668601,2021-12-31,172489270.0,1660357.0,C,2021
312668601,2020-12-31,151128654.0,860510.0,C,2020
312668601,2019-12-31,195644568.0,2197691.0,C,2019
312857592,2022-12-31,59121347.0,5290246.0,C,2022
312857592,2021-12-31,49188597.0,8233619.0,C,2021
312857592,2020-12-31,46668143.0,-1401240.0,C,2020
312857592,2019-12-31,58914076.0,6528697.0,C,2019
313088601,2022-09-30,0.0,260460.0,C,2022
313088601,2021-09-30,1866272.0,312889.0,C,2021
313088601,2020-09-30,1604388.0,223934.0,C,2020
313088601,2019-09-30,1896803.0,281673.0,C,2019
313167173,2023-06-30,565672000.0,-45152000.0,S,2022
313167173,2022-06-30,455975000.0,-2103000.0,S,2021
313167173,2021-06-30,347633000.0,17782000.0,S,2020
313167173,2020-06-30,359327000.0,-18844000.0,S,2019
313167173,2019-06-30,0.0,-41459000.0,C,2018
313334856,2023-01-31,415873828.0,23719442.0,C,2022
313334856,2022-01-31,360842628.0,21123734.0,C,2021
313334856,2021-01-31,333916589.0,-124621133.0,C,2020
313334856,2020-01-31,467638836.0,-56090721.0,C,2019
313334856,2019-01-31,494498792.0,-7051445.0,C,2018
313446353,2022-12-31,54917565.0,1557473.0,S,2022
313446353,2021-12-31,49882377.0,2286588.0,S,2021
313446353,2020-12-31,46632358.0,1859103.0,C,2020
313446353,2019-12-31,43122355.0,1626147.0,C,2019
313777997,2022-12-31,101358866.0,-4399597.0,C,2022
313777997,2021-12-31,101926393.0,-7916645.0,C,2021
313777997,2020-12-31,152995253.0,22277471.0,C,2020
313777997,2019-12-31,128754759.0,-19980072.0,C,2019
313811515,2022-12-31,0.0,32608000.0,K,2022
313811515,2021-12-31,228331000.0,48988000.0,K,2021
313811515,2020-12-31,0.0,0.0,K,2020
313811515,2019-12-31,0.0,0.0,K,2019
314036682,2023-03-31,161384394.0,1901101.0,C,2022
314036682,2022-03-31,174783690.0,8714765.0,C,2021
314036682,2021-03-31,135652240.0,1034560.0,C,2020
314036682,2020-03-31,127464863.0,280982.0,C,2019
314036682,2019-03-31,118528599.0,1557308.0,C,2018
314119504,2022-12-31,1589544000.0,137339000.0,C,2022
314119504,2021-12-31,1223050000.0,123426000.0,C,2021
314119504,2020-12-31,987723000.0,94077000.0,C,2020
314119504,2019-12-31,1045691000.0,117786000.0,C,2019
314153446,2022-12-31,22344392.0,2232490.0,C,2022
314153446,2021-12-31,19379215.0,1189147.0,C,2021
314153446,2020-12-31,15360983.0,506139.0,C,2020
314388950,2022-12-31,2423744.0,1034488.0,C,2022
314388950,2021-12-31,47892987.0,9693307.0,C,2021
314388950,2020-12-31,53098420.0,2070891.0,C,2020
314388950,2019-12-31,56023063.0,7079819.0,C,2019
314397712,2022-12-31,104161195.0,-16689684.0,C,2022
314397712,2021-12-31,100529548.0,-8589395.0,C,2021
314397712,2020-12-31,86686958.0,-9583824.0,C,2020
314397712,2019-12-31,94847319.0,-4456164.0,C,2019
314634338,2022-12-31,62971626.0,7967254.0,C,2022
314634338,2021-12-31,48819024.0,5618059.0,C,2021
314634338,2020-12-31,39306937.0,4305566.0,C,2020
314634338,2019-12-31,64393807.0,5330795.0,K,2019
314704057,2021-12-31,92971999.0,-10886237.0,C,2021
314704057,2020-12-31,90768016.0,-27465870.0,C,2020
314704057,2019-12-31,104851842.0,-6595512.0,C,2019
314722026,2022-12-31,443473592.0,-26566437.0,C,2022
314722026,2021-12-31,445814023.0,-34944259.0,C,2021
314722026,2020-12-31,459645451.0,-11960591.0,C,2020
314722026,2019-12-31,743807671.0,82151291.0,C,2019
314871815,2022-12-31,60165414.0,-8732013.0,C,2022
314871815,2021-12-31,54623157.0,-1585752.0,C,2021
314871815,2020-12-31,50656455.0,-5146951.0,K,2020
314871815,2019-12-31,72688602.0,607379.0,K,2019
315000943,2023-03-31,313690573.0,2776905.0,C,2022
315000943,2022-03-31,828875000.0,59412000.0,K,2021
315000943,2021-03-31,654188000.0,24732000.0,K,2020
315000943,2020-03-31,676334000.0,26983000.0,K,2019
315000943,2019-03-31,631376000.0,30595000.0,K,2018
315013359,2021-12-31,1659653056.0,176957040.0,C,2021
315013359,2020-12-31,1584289273.0,54806859.0,C,2020
315013359,2019-12-31,1572604440.0,74034436.0,C,2019
315062752,2022-12-31,113691530.0,11349558.0,C,2022
315062752,2021-12-31,115025762.0,12721437.0,C,2021
315062752,2020-12-31,105509216.0,7848646.0,C,2020
315062752,2019-12-31,100382496.0,6444053.0,C,2019
315064501,2023-09-30,46102575.0,224704.0,C,2023
315064501,2022-09-30,47352936.0,930663.0,C,2022
315064501,2021-09-30,50364691.0,2817455.0,C,2021
315064501,2020-09-30,45212327.0,1032450.0,C,2020
315064501,2019-09-30,49644891.0,-556158.0,C,2019
315065292,2022-12-31,2461100000.0,307900000.0,K,2022
315065292,2021-12-31,2255700000.0,294200000.0,K,2021
315065292,2020-12-31,1919600000.0,0.0,K,2020
315065292,2019-12-31,1955600000.0,0.0,K,2019
315161141,2022-12-31,87257806.0,12410349.0,C,2022
315161141,2021-12-31,82880127.0,12172330.0,C,2021
315161141,2020-12-31,74821338.0,9823131.0,C,2020
315161141,2019-12-31,89236515.0,12754319.0,C,2019
315334011,2023-03-31,480804976.0,47974.0,C,2022
315334011,2022-03-31,457089284.0,-5662371.0,C,2021
315334011,2021-03-31,422182602.0,-5176472.0,C,2020
315334011,2020-03-31,341582952.0,-20211689.0,C,2019
315334011,2019-03-31,336621413.0,-17263481.0,C,2018
315549352,2022-12-31,248408933.0,215853089.0,C,2022
315549352,2021-12-31,272939804.0,-67618878.0,C,2021
315549352,2020-12-31,212191722.0,-47512959.0,C,2020
315549352,2019-12-31,279434861.0,-41611636.0,C,2019
315999201,2022-12-31,2260702013.0,12050053.0,K,2022
315999201,2021-12-31,1231798000.0,39633000.0,K,2021
315999201,2020-12-31,1137692000.0,17780000.0,K,2020
315999201,2019-12-31,1172715000.0,20454.0,K,2019
316203942,2023-03-31,0.0,20803.0,C,2022
316203942,2020-12-31,4102063.0,343488.0,C,2020
316203942,2019-12-31,3188411.0,111337.0,C,2019
316331065,2022-12-31,14848465.0,68889593.0,C,2022
316331065,2021-12-31,19742261.0,103451275.0,C,2021
316331065,2020-12-31,124496766.0,2037479.0,C,2020
316331065,2019-12-31,134168038.0,10959665.0,C,2019
316464171,2021-12-31,34197687.0,1130765.0,C,2021
316464171,2020-12-31,25602542.0,876906.0,C,2020
316464171,2019-12-31,27707399.0,520217.0,C,2019
316580869,2023-09-30,1786465000.0,0.0,K,2023
316580869,2022-09-30,31125000.0,-331396000.0,C,2022
316580869,2021-09-30,937196000.0,-426376000.0,K,2021
316580869,2020-09-30,1171518000.0,-429103000.0,K,2020
316580869,2019-09-30,1594967000.0,-33024000.0,K,2019
316807015,2020-06-30,1166407794.0,-151663242.0,C,2019
316807015,2019-06-30,1484736334.0,-47982670.0,C,2018
317099679,2022-12-31,0.0,15338281.0,C,2022
317099679,2020-12-31,0.0,36990659.0,C,2020
317099679,2019-12-31,0.0,43258591.0,C,2019
317238061,2020-12-31,54593347.0,1207366.0,C,2020
317238061,2019-12-31,55013990.0,783110.0,C,2019
317288389,2022-09-30,95717335.0,1375764.0,C,2022
317288389,2021-09-30,92646906.0,1348313.0,C,2021
317288389,2020-09-30,89244381.0,1428523.0,C,2020
317288389,2019-09-30,73239368.0,1760638.0,C,2019
317358380,2022-12-31,1215257034.0,19323285.0,C,2022
317358380,2021-12-31,950770694.0,26682383.0,C,2021
